population,pair,dataset,split,n,training_labels,refitted_V2,evaluation_role,timing_source,policy,is_original_primary,selection_source,probabilities,selection_counts_RTCA,old_to_V2_selected_correctness_up,old_to_V2_selected_correctness_down,D1_to_V2_selected_correctness_up,D1_to_V2_selected_correctness_down,old_correct,old_accuracy,old_valid,old_invalid,old_gain_over_R,old_harm_vs_R,old_flips,old_zero_gain_flips,old_INVALID_flips,D1_correct,D1_accuracy,D1_valid,D1_invalid,D1_gain_over_R,D1_harm_vs_R,D1_flips,D1_zero_gain_flips,D1_INVALID_flips,V2_correct,V2_accuracy,V2_valid,V2_invalid,V2_gain_over_R,V2_harm_vs_R,V2_flips,V2_zero_gain_flips,V2_INVALID_flips,mean_ms,median_ms,p95_ms,mean_original_router_overhead_ms
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[1, 5, 293, 0]",0.0,0.0,0.0,0.0,154.0,0.5150501672240803,293.0,6.0,68.0,24.0,161.0,69.0,34.0,154.0,0.5150501672240803,294.0,5.0,68.0,24.0,160.0,68.0,33.0,154.0,0.5150501672240803,294.0,5.0,68.0,24.0,160.0,68.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[4, 0, 295, 0]",0.0,0.0,0.0,0.0,154.0,0.5150501672240803,293.0,6.0,68.0,24.0,159.0,67.0,34.0,154.0,0.5150501672240803,294.0,5.0,68.0,24.0,158.0,66.0,33.0,154.0,0.5150501672240803,294.0,5.0,68.0,24.0,158.0,66.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[12, 0, 285, 2]",0.0,0.0,0.0,0.0,153.0,0.5117056856187291,293.0,6.0,65.0,22.0,153.0,66.0,34.0,153.0,0.5117056856187291,294.0,5.0,65.0,22.0,152.0,65.0,33.0,153.0,0.5117056856187291,294.0,5.0,65.0,22.0,152.0,65.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[118, 0, 100, 81]",0.0,0.0,0.0,0.0,128.0,0.4280936454849498,268.0,31.0,26.0,8.0,62.0,28.0,17.0,128.0,0.4280936454849498,268.0,31.0,26.0,8.0,62.0,28.0,17.0,128.0,0.4280936454849498,268.0,31.0,26.0,8.0,62.0,28.0,17.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[160, 0, 11, 128]",0.0,0.0,0.0,0.0,117.0,0.391304347826087,259.0,40.0,9.0,2.0,21.0,10.0,10.0,117.0,0.391304347826087,259.0,40.0,9.0,2.0,21.0,10.0,10.0,117.0,0.391304347826087,259.0,40.0,9.0,2.0,21.0,10.0,10.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 17, 282, 0]",0.0,0.0,0.0,0.0,151.0,0.5050167224080268,292.0,7.0,69.0,28.0,164.0,67.0,33.0,151.0,0.5050167224080268,293.0,6.0,69.0,28.0,163.0,66.0,32.0,151.0,0.5050167224080268,293.0,6.0,69.0,28.0,163.0,66.0,32.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 11, 288, 0]",0.0,0.0,0.0,0.0,152.0,0.5083612040133779,292.0,7.0,69.0,27.0,163.0,67.0,33.0,152.0,0.5083612040133779,293.0,6.0,69.0,27.0,162.0,66.0,32.0,152.0,0.5083612040133779,293.0,6.0,69.0,27.0,162.0,66.0,32.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 4, 295, 0]",0.0,0.0,0.0,0.0,155.0,0.5183946488294314,293.0,6.0,71.0,26.0,163.0,66.0,34.0,155.0,0.5183946488294314,294.0,5.0,71.0,26.0,162.0,65.0,33.0,155.0,0.5183946488294314,294.0,5.0,71.0,26.0,162.0,65.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[2, 0, 297, 0]",0.0,0.0,0.0,0.0,155.0,0.5183946488294314,293.0,6.0,69.0,24.0,161.0,68.0,34.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[8, 0, 291, 0]",0.0,0.0,0.0,0.0,155.0,0.5183946488294314,293.0,6.0,69.0,24.0,161.0,68.0,34.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[190, 0, 109, 0]",0.0,0.0,0.0,0.0,127.0,0.42474916387959866,272.0,27.0,25.0,8.0,57.0,24.0,9.0,127.0,0.42474916387959866,273.0,26.0,25.0,8.0,56.0,23.0,8.0,127.0,0.42474916387959866,273.0,26.0,25.0,8.0,56.0,23.0,8.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[289, 0, 10, 0]",0.0,0.0,0.0,0.0,114.0,0.38127090301003347,267.0,32.0,4.0,0.0,4.0,0.0,0.0,114.0,0.38127090301003347,267.0,32.0,4.0,0.0,4.0,0.0,0.0,114.0,0.38127090301003347,267.0,32.0,4.0,0.0,4.0,0.0,0.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 17, 282, 0]",0.0,0.0,0.0,0.0,151.0,0.5050167224080268,292.0,7.0,69.0,28.0,164.0,67.0,33.0,151.0,0.5050167224080268,293.0,6.0,69.0,28.0,163.0,66.0,32.0,151.0,0.5050167224080268,293.0,6.0,69.0,28.0,163.0,66.0,32.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 11, 288, 0]",0.0,0.0,0.0,0.0,152.0,0.5083612040133779,292.0,7.0,69.0,27.0,163.0,67.0,33.0,152.0,0.5083612040133779,293.0,6.0,69.0,27.0,162.0,66.0,32.0,152.0,0.5083612040133779,293.0,6.0,69.0,27.0,162.0,66.0,32.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 4, 294, 1]",0.0,0.0,0.0,0.0,155.0,0.5183946488294314,293.0,6.0,71.0,26.0,163.0,66.0,34.0,155.0,0.5183946488294314,294.0,5.0,71.0,26.0,162.0,65.0,33.0,155.0,0.5183946488294314,294.0,5.0,71.0,26.0,162.0,65.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[2, 0, 296, 1]",0.0,0.0,0.0,0.0,155.0,0.5183946488294314,293.0,6.0,69.0,24.0,161.0,68.0,34.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[8, 0, 289, 2]",0.0,0.0,0.0,0.0,154.0,0.5150501672240803,293.0,6.0,68.0,24.0,160.0,68.0,34.0,154.0,0.5150501672240803,294.0,5.0,68.0,24.0,159.0,67.0,33.0,154.0,0.5150501672240803,294.0,5.0,68.0,24.0,159.0,67.0,33.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[146, 0, 82, 71]",0.0,0.0,0.0,0.0,122.0,0.4080267558528428,263.0,36.0,21.0,9.0,57.0,27.0,16.0,122.0,0.4080267558528428,264.0,35.0,21.0,9.0,56.0,26.0,15.0,122.0,0.4080267558528428,264.0,35.0,21.0,9.0,56.0,26.0,15.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[179, 0, 3, 117]",0.0,0.0,0.0,0.0,111.0,0.3712374581939799,256.0,43.0,5.0,4.0,20.0,11.0,15.0,111.0,0.3712374581939799,256.0,43.0,5.0,4.0,20.0,11.0,15.0,111.0,0.3712374581939799,256.0,43.0,5.0,4.0,20.0,11.0,15.0,,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,train_frozen_mixture,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/train_mixture_receipt.json,"[0.0, 0.0, 1.0, 0.0]",,0.0,0.0,0.0,0.0,155.0,0.5183946488294314,293.0,6.0,69.0,24.0,161.0,68.0,34.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,155.0,0.5183946488294314,294.0,5.0,69.0,24.0,160.0,67.0,33.0,,,,
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,R,False,fixed_action,,"[128, 0, 0, 0]",0.0,0.0,0.0,0.0,48.0,0.375,111.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,0.375,111.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,0.375,111.0,17.0,0.0,0.0,0.0,0.0,0.0,340.99512340625,314.95068200000003,501.3856034,0.0
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,T,False,fixed_action,,"[0, 128, 0, 0]",0.0,0.0,0.0,0.0,51.0,0.3984375,120.0,8.0,18.0,15.0,63.0,30.0,19.0,51.0,0.3984375,120.0,8.0,18.0,15.0,63.0,30.0,19.0,51.0,0.3984375,120.0,8.0,18.0,15.0,63.0,30.0,19.0,1204.8778762031252,997.7487335000001,2565.690798099997,0.0
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,C,False,fixed_action,,"[0, 0, 128, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,440.064044171875,360.3104505,732.5367853,0.0
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,A,False,fixed_action,,"[0, 0, 0, 128]",0.0,0.0,0.0,0.0,49.0,0.3828125,103.0,25.0,4.0,3.0,15.0,8.0,12.0,49.0,0.3828125,103.0,25.0,4.0,3.0,15.0,8.0,12.0,49.0,0.3828125,103.0,25.0,4.0,3.0,15.0,8.0,12.0,348.11612971093746,333.14802,521.31108845,0.0
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[0, 10, 118, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,124.0,4.0,28.0,15.0,72.0,29.0,19.0,61.0,0.4765625,124.0,4.0,28.0,15.0,72.0,29.0,19.0,61.0,0.4765625,124.0,4.0,28.0,15.0,72.0,29.0,19.0,509.7568739609376,421.318737,998.7293296999998,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[0, 3, 125, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,457.57753223437504,391.0144065,789.3306458999997,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[0, 1, 127, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,445.6948168828125,375.69312750000006,754.7699570499997,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[1, 0, 127, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,441.6774621171875,369.2841085,733.7819751,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[4, 0, 124, 0]",0.0,0.0,0.0,0.0,63.0,0.4921875,123.0,5.0,27.0,12.0,69.0,30.0,18.0,63.0,0.4921875,123.0,5.0,27.0,12.0,69.0,30.0,18.0,63.0,0.4921875,123.0,5.0,27.0,12.0,69.0,30.0,18.0,440.5921985625,369.2841085,733.7819751,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[75, 0, 53, 0]",0.0,0.0,0.0,0.0,56.0,0.4375,115.0,13.0,12.0,4.0,30.0,14.0,6.0,56.0,0.4375,115.0,13.0,12.0,4.0,30.0,14.0,6.0,56.0,0.4375,115.0,13.0,12.0,4.0,30.0,14.0,6.0,374.0140633046875,332.324485,610.6042616,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[124, 0, 4, 0]",0.0,0.0,0.0,0.0,50.0,0.390625,111.0,17.0,2.0,0.0,2.0,0.0,0.0,50.0,0.390625,111.0,17.0,2.0,0.0,2.0,0.0,0.0,50.0,0.390625,111.0,17.0,2.0,0.0,2.0,0.0,0.0,340.78566795312497,316.26105400000006,502.7306504,1.2580624921874999
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[0, 10, 118, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,124.0,4.0,28.0,15.0,72.0,29.0,19.0,61.0,0.4765625,124.0,4.0,28.0,15.0,72.0,29.0,19.0,61.0,0.4765625,124.0,4.0,28.0,15.0,72.0,29.0,19.0,509.5240396875,421.099733,998.4948448499997,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,True,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[0, 3, 125, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,457.34469796093754,390.442281,789.0201801499998,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[0, 1, 127, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,445.461982609375,375.4791735,754.5711239999997,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[1, 0, 127, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,441.44462784375,369.058222,733.5971666,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[3, 0, 124, 1]",0.0,0.0,0.0,0.0,63.0,0.4921875,123.0,5.0,27.0,12.0,69.0,30.0,18.0,63.0,0.4921875,123.0,5.0,27.0,12.0,69.0,30.0,18.0,63.0,0.4921875,123.0,5.0,27.0,12.0,69.0,30.0,18.0,440.4977968671875,369.058222,733.5971666,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[44, 0, 42, 42]",0.0,0.0,0.0,0.0,54.0,0.421875,112.0,16.0,10.0,4.0,27.0,13.0,7.0,54.0,0.421875,112.0,16.0,10.0,4.0,27.0,13.0,7.0,54.0,0.421875,112.0,16.0,10.0,4.0,27.0,13.0,7.0,366.6348565468751,333.1470335,610.3901139999999,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_word.npz,,"[59, 0, 4, 65]",0.0,0.0,0.0,0.0,53.0,0.4140625,109.0,19.0,5.0,0.0,9.0,4.0,4.0,53.0,0.4140625,109.0,19.0,5.0,0.0,9.0,4.0,4.0,53.0,0.4140625,109.0,19.0,5.0,0.0,9.0,4.0,4.0,348.736256984375,333.54513899999995,521.2508097,1.02522821875
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 5, 123, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,523.3991293984375,419.86581750000005,864.0814699499996,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 3, 125, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,478.52353442187496,417.46184600000004,794.5014471999999,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 1, 127, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,472.50096621875,403.19628950000003,782.2314391999997,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 0, 128, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,468.8145564453125,389.073047,761.3196789,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[5, 0, 123, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,466.2579456328125,387.674711,761.3196789,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[82, 0, 46, 0]",0.0,0.0,0.0,0.0,52.0,0.40625,111.0,17.0,9.0,5.0,26.0,12.0,2.0,52.0,0.40625,111.0,17.0,9.0,5.0,26.0,12.0,2.0,52.0,0.40625,111.0,17.0,9.0,5.0,26.0,12.0,2.0,392.81711574999997,358.7718165,616.5938526499998,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[127, 0, 1, 0]",0.0,0.0,0.0,0.0,48.0,0.375,111.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,0.375,111.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,0.375,111.0,17.0,0.0,0.0,0.0,0.0,0.0,368.6769457890625,343.7040415,529.892398,28.7505122734375
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 5, 123, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,522.8210677499999,418.97253600000005,863.5869134999996,28.172450625000003
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 3, 125, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,61.0,0.4765625,122.0,6.0,27.0,14.0,70.0,29.0,17.0,477.9454727734375,416.485407,793.1776921999999,28.172450625000003
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 1, 126, 1]",0.0,0.0,0.0,0.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,61.0,0.4765625,123.0,5.0,27.0,14.0,71.0,30.0,18.0,472.18192354687505,403.623309,781.7154483999997,28.172450625000003
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[0, 0, 127, 1]",0.0,0.0,0.0,0.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,62.0,0.484375,123.0,5.0,27.0,13.0,70.0,30.0,18.0,468.49551377343755,390.02285600000005,760.90201235,28.172450625000003
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[5, 0, 122, 1]",0.0,0.0,0.0,0.0,61.0,0.4765625,123.0,5.0,26.0,13.0,69.0,30.0,18.0,61.0,0.4765625,123.0,5.0,26.0,13.0,69.0,30.0,18.0,61.0,0.4765625,123.0,5.0,26.0,13.0,69.0,30.0,18.0,464.97930809375,373.804074,760.90201235,28.172450625000003
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[62, 0, 37, 29]",0.0,0.0,0.0,0.0,52.0,0.40625,110.0,18.0,10.0,6.0,28.0,12.0,5.0,52.0,0.40625,110.0,18.0,10.0,6.0,28.0,12.0,5.0,52.0,0.40625,110.0,18.0,10.0,6.0,28.0,12.0,5.0,389.9662952421875,358.664488,624.2601918499997,28.172450625000003
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/arc/dev_predictions_semantic.npz,,"[81, 0, 1, 46]",0.0,0.0,0.0,0.0,49.0,0.3828125,108.0,20.0,3.0,2.0,9.0,4.0,7.0,49.0,0.3828125,108.0,20.0,3.0,2.0,9.0,4.0,7.0,49.0,0.3828125,108.0,20.0,3.0,2.0,9.0,4.0,7.0,365.9370508828125,359.9956585,530.1542548,28.172450625000003
